,userid,age,gender,ope,con,ext,agr,neu
4815,127cde018bf4b44c872a4c9657bc5ad6,21.0,0.0,3.0,3.5,3.5,3.0,1.75
4816,b30f2004503bba70169682a5aaa0fc95,26.0,1.0,2.75,3.75,4.0,3.75,2.5
4817,87205fdfea9344b958d1027a8bd31b84,20.0,1.0,1.75,3.75,3.75,4.5,2.75
4818,e867b9b97dbbd2c519c19e0b1af02be3,17.0,0.0,4.1,3.85,4.65,4.15,1.7
4819,34887b620b264a3b779ff904076c166c,31.0,1.0,3.75,3.25,2.5,3.25,3.25
4820,22d5441301060325d39f0cf0efa36d41,42.0,1.0,3.8,3.55,2.1,3.2,2.65
4821,71ded297de1c8f8fd589ccbe7380c396,43.0,1.0,4.0,3.0,3.75,3.5,3.0
4822,f39434b1e8aaba622a92c5d8e8c21b4c,34.0,0.0,3.0,4.0,2.5,1.5,3.25
4823,447ac1c3aa26dc29fb3a872ef9ed124c,21.0,1.0,3.5,2.85,3.8,3.15,2.7
4824,9228003e0e22bfa075a124370d8e17e9,21.0,1.0,3.5,3.5,3.0,3.0,2.75
4825,1a6efcd1dae1451bf227d31e04001e5d,19.0,1.0,3.5,4.0,4.75,3.75,2.5
4826,62e69e9d9c2a5f064af03dc2916f5270,35.0,0.0,3.5,5.0,4.0,4.25,1.5
4827,62aa4af8c6c9ecd6ecf82a0d4e8f16df,21.0,1.0,3.5,3.25,4.0,3.75,2.75
4828,68f00e08ae9894192fa65f8ef84697e9,19.0,1.0,4.5,3.5,4.25,3.67,2.0
4829,35a40214e908d0820e4db92075b13445,22.0,0.0,4.25,3.0,3.25,3.75,3.5
4830,278532f024d092d5cb8aea76f8005427,31.0,0.0,3.25,3.75,3.0,3.25,2.33
4831,30a46557ddb6c8f7654e9974690936f0,24.0,1.0,3.25,3.25,2.0,3.25,4.0
4832,6d241ea606ef5d87ed2d9e0d68da2914,48.0,0.0,3.9,2.95,4.37,2.6,2.8
4833,26d2d437f7e60020f56586dccae79df4,41.0,0.0,4.75,3.25,5.0,2.25,3.5
4834,f52b2dbd17c3d823cd46278907656bee,17.0,0.0,2.25,3.25,4.5,3.0,1.5
4835,e4a3e1fff17748f583ad2b3b64bd3114,23.0,0.0,3.5,3.75,3.0,4.0,2.75
4836,48cbf904f9b7242b8997ae654811b191,20.0,1.0,4.53,2.3,3.8,3.5,3.85
4837,e4f34970c493c4b705d47f2e330081fa,44.0,0.0,4.4,3.35,4.35,3.4,2.45
4838,eaafcff6f8b0b5bb91f55ed6a6ec646e,22.0,0.0,4.65,3.3,3.85,4.45,2.35
4839,49098c52fc60dbff961a2e6e04e533d2,19.0,0.0,3.0,2.75,4.75,4.5,1.5
4840,80a59cefb87607b116d8252cc4f1b802,22.0,0.0,4.85,3.9,2.35,2.65,4.2
4841,3ac8a8f3e7ab87a125bb7014b4665f86,18.0,1.0,4.25,4.25,4.0,3.75,2.5
4842,f99a6a0aec91f9638b08d61d92826678,20.0,1.0,4.55,3.95,4.0,4.1,2.7
4843,c38f485f9fa240340cf134f04e3f8507,27.0,0.0,5.0,5.0,3.5,2.5,2.75
4844,1ccd6ea48a75c20db270bbfd4fe4184b,28.0,1.0,4.92,3.08,3.75,3.3,3.33
4845,e020539c5dbc4041e502e9e251bcf910,21.0,0.0,4.0,3.0,3.75,3.33,3.0
4846,10e8e127110c6d2a891f2464803827f8,18.0,1.0,4.25,3.75,3.75,3.75,3.0
4847,07e47e9a0c4029c8a9cca0e65d5c6738,43.0,0.0,4.25,3.75,3.25,3.5,3.0
4848,4f964c9775fcbbdd46a128e3a4c88c8d,22.0,1.0,5.0,3.25,4.25,3.5,3.5
4849,695e68e41680b3fcc691b2759ffe2db6,21.0,0.0,3.9,3.7,4.7,2.95,1.55
4850,e14d593c1d6bf84fe1ea3f088505a321,23.0,0.0,3.75,4.0,4.25,3.5,2.25
4851,314a8f48942e792ff92e1b012fd741eb,20.0,1.0,5.0,2.25,4.5,5.0,2.0
4852,23730627396c5bb5ce28daabfeb66230,20.0,1.0,3.64,3.0,4.21,3.14,3.43
4853,48cfbeac977a1f3db24dd8eb9ef2822a,21.0,0.0,3.85,4.0,2.6,3.55,1.6
4854,31a93a9fb4ea93cdc125ae87a74b46fc,24.0,1.0,4.0,3.25,2.75,3.25,3.25
4855,05ee91d57b94e0dcf6b87aec7500baa2,23.0,0.0,4.0,2.33,3.67,2.67,4.0
4856,92ce2e3a31340c209bdfe46138057c82,24.0,1.0,4.75,3.75,4.25,4.25,1.5
4857,469cbdb8cf51a6c4bd47a2e1ff47e68b,22.0,0.0,4.15,3.5,3.95,4.45,1.15
4858,f67e60570d27984cd729aa128e6d9b08,31.0,1.0,3.89,3.85,3.45,3.95,2.1
4859,f564a6cd2142e114956d98e13fccc7d4,62.0,1.0,4.5,4.9,4.42,4.15,1.78
4860,4fd81045110949e47955bed639d41f88,29.0,1.0,2.33,4.67,2.25,1.75,2.33
4861,35c268b31598c655d96800a68db3e9f5,21.0,1.0,3.75,3.5,3.5,3.75,3.0
4862,cdc1f4fe532c2a2443bc2f5ea3dc7d0a,18.0,1.0,4.7,2.1,4.5,4.1,3.7
4863,5517ed6ecc06f5c2fdbbfbeb87f1fa79,42.0,0.0,3.5,4.0,3.5,3.25,2.5
4864,8d691447090394884f0195b4d040adfb,19.0,0.0,3.35,3.15,2.4,3.65,2.1
4865,1e4c5df8e3e788cb762c1e945b2f3b95,17.0,1.0,4.5,4.0,2.0,4.25,2.75
4866,8da47b2cdd18061d3d550cc9df0f637d,21.0,0.0,3.25,3.75,3.75,3.75,2.5
4867,318cd5d14374d9709ec8ccf174a19f23,21.0,1.0,4.2,3.35,3.58,2.9,2.55
4868,81203bcae3544e7eafba11af47d7bed9,35.0,0.0,3.25,2.75,3.5,4.0,3.25
4869,fa66d8320dd6ae92a6ffcf215986de53,22.0,1.0,3.5,4.0,3.5,2.75,3.5
4870,e06f5b35e43be84b7d7e0266000df5f7,26.0,1.0,4.5,4.0,5.0,4.0,2.75
4871,5a8a6c3635f087a02e867d6051b57386,19.0,0.0,4.25,3.25,3.5,4.0,2.0
4872,2cbf67c0b53ea86441cfea7f287187a1,19.0,0.0,3.5,3.75,4.0,4.5,2.5
4873,ffef7e6438bb62236d1ab8e578744951,19.0,0.0,4.75,2.0,3.0,4.0,3.0
4874,20694c2a4d5efbd2e2b22a9594d1c494,47.0,1.0,2.75,3.4,3.05,3.74,2.0
4875,3c3e19f0b8b8049ddc7a7ea5310fcbaf,17.0,1.0,3.0,3.75,4.5,4.25,3.33
4876,5ff77c8ce71c2dcb0b0cb6ccb9b48611,16.0,0.0,3.2,2.15,2.85,2.3,4.3
4877,2ce50c586e791adbbed2edb873c5c084,19.0,1.0,3.5,4.25,3.75,3.75,1.75
4878,bf14e3f9025920628843608571cfad44,23.0,0.0,3.15,2.6,2.25,3.3,3.2
4879,a0d3464877ff8c7154d927191f040ff6,27.0,1.0,3.0,4.0,3.75,3.75,2.5
4880,6ffeb341bb97ad693dd5d948a6fa471a,19.0,0.0,3.0,4.0,2.75,3.75,3.25
4881,e00cde5acd47dd05d78c546124c092b2,29.0,1.0,4.6,4.7,3.3,2.55,3.85
4882,8ffdda0bfd54fff76e042c73e49f26eb,21.0,1.0,1.75,1.75,3.25,3.33,3.0
4883,4ac3dd0e7917ab60945238413f28eb03,19.0,1.0,3.95,3.15,2.7,3.35,3.45
4884,50341ead47cf9df14a5fb9459d21a074,23.0,1.0,4.75,3.0,4.25,3.0,1.75
4885,e7af088a2ce67e1a33bee3dfb4fc24ab,44.0,1.0,4.25,5.0,3.5,3.0,3.5
4886,a47c58ba5f285c76700831a28aa6ba6d,19.0,1.0,3.15,3.65,2.75,3.5,3.15
4887,2457db378f14d65ebcf7adedf6950cae,24.0,0.0,2.5,2.5,4.0,2.5,2.5
4888,a9cf1a99ae8a73612dbf840749202130,27.0,0.0,3.58,3.65,4.05,4.45,3.0
4889,ef883a05b53201e88bebb8c0e207bfd0,27.0,0.0,4.5,5.0,5.0,4.0,2.25
4890,0cecb6c7bb7e635f58383ebdac23cd8e,27.0,0.0,3.75,3.25,4.25,4.5,2.0
4891,519f6739718bff8d740250f717105f1a,27.0,1.0,3.75,3.75,4.5,4.25,1.75
4892,0d6db2f52f5ed2854d1447cc44d7b451,20.0,0.0,4.25,2.42,3.17,2.58,3.58
4893,c998caed5c6fde67080d0dc145d94c36,29.0,1.0,5.0,3.0,1.25,3.0,4.0
4894,349dec92c920fb289f8f6b23a2155d16,17.0,1.0,3.5,2.5,4.75,3.25,2.0
4895,8f57d64edd5f5f477a7e57aaf02f4d6e,17.0,0.0,3.75,3.0,3.75,3.0,2.0
4896,1846cab0c654b3b49d2ed26ee74319c5,23.0,1.0,4.5,4.25,4.0,3.9,3.25
4897,8a55233291f977384fb80060856024dd,21.0,1.0,3.75,2.25,3.75,3.0,2.25
4898,60bd70e579c5e3be76df8d2f7745b782,67.0,1.0,3.5,4.25,3.75,4.0,1.0
4899,1fcd6bd4dc88063b67837ca39f606610,46.0,1.0,3.5,3.75,3.0,3.25,3.0
4900,02d27f505f0b1c164645f7108393da24,29.0,1.0,4.5,3.5,3.0,3.25,3.25
4901,55e5ee3754a89996a26b44cfc386f8e0,48.0,1.0,3.5,1.75,3.25,3.5,2.25
4902,d2dbb6585a665e3d77536d27a7a0577c,24.0,0.0,3.75,3.25,3.0,4.0,3.75
4903,61ddb3ad3505b2c6104132d445bd18f7,17.0,0.0,4.0,3.25,4.25,2.5,2.0
4904,ca67edac0991b84ca716cd938f32885c,20.0,1.0,4.25,3.5,4.0,4.0,2.5
4905,6b692657a158d811cbdab603b451fdb2,21.0,1.0,3.4,3.65,3.6,3.65,1.9
4906,f6b6d8a2a3096529825402d69b74c2c8,27.0,1.0,4.5,3.5,4.0,3.67,3.5
4907,3b6969984f6194b3c260c5d4a310e182,24.0,0.0,4.0,3.25,3.25,4.0,2.25
4908,49150ada3d82262bcabe2081a62b65bc,21.0,1.0,4.0,2.75,3.0,4.25,3.25
4909,bdd7c8a25570719fa21046b07f6f60d8,28.0,1.0,4.45,3.65,2.3,2.85,4.0
4910,39956a8280ecb50fa02368c4853df9a8,26.0,0.0,3.0,2.25,1.5,4.0,2.75
4911,f13089de527b4b5dd3be84c88bcea83e,20.0,1.0,4.25,3.0,2.75,2.75,3.0
4912,71d497bf2d971054736c2f163d92103d,44.0,1.0,3.75,3.25,3.75,4.25,2.0
4913,21a333d47e0c5671b80ebd7fb5967aba,21.0,0.0,4.5,3.25,5.0,3.5,2.75
4914,225f13da488f8a436db48399eaa17939,18.0,0.0,4.75,4.5,4.75,4.75,1.25
4915,0ba1beea53450620ca55e5e8e4b6abc7,28.0,0.0,3.5,3.5,4.0,2.5,3.0
4916,b83b4a5f862c5dce50eca7fd3d551ca9,20.0,1.0,5.0,3.25,3.75,3.75,4.25
4917,15754b5696996b7d116c037d237cbf68,19.0,1.0,3.95,3.32,2.1,4.0,3.6
4918,04628c8e7224304aa8b6777949ab0db5,20.0,1.0,3.85,3.6,3.75,3.55,2.5
4919,3d71547e61d593f08703fdbe92e42540,24.0,0.0,4.0,3.25,2.25,2.5,2.75
4920,2300a38acac2e93ade646fdeb5e503e8,21.0,1.0,3.75,4.0,4.0,3.25,2.5
4921,0bb28246176d644bcd39da7e1824e31e,42.0,0.0,3.75,3.53,3.35,4.15,4.0
4922,2374b49657f32e279764bac7b08cef2a,34.0,1.0,4.4,5.0,4.1,4.6,1.7
4923,6ca1775fb6d78d8c42a9060cfb4df15d,33.0,1.0,4.75,3.75,3.0,3.25,1.67
4924,664251b9c88bcf608da55d3262b4010c,24.0,0.0,3.25,4.75,3.5,4.0,2.0
4925,dc31769824ef4159dc272d300d2b609b,22.0,0.0,3.67,4.0,4.25,3.25,2.5
4926,fd3a2ddafd75b14695e26d6aecbba61c,19.0,1.0,4.0,3.75,3.75,4.25,2.5
4927,ccb7b4df022978390fba93e68a8c02b3,59.0,0.0,3.0,5.0,3.5,3.5,5.0
4928,7395b30c4fa5aa5367756ecaea431cfe,22.0,0.0,3.6,2.05,2.8,2.25,3.55
4929,595def0c7b82ca1803cef0a121bcf3f3,37.0,0.0,3.25,4.25,2.5,4.5,2.75
4930,2275680180d0dbf2fd0d4ab5a5acd6a8,20.0,1.0,3.6,3.15,2.15,4.15,2.2
4931,e7d3a5e5413b2d93cc311210df5bfb88,23.0,0.0,3.95,3.2,3.25,4.4,2.1
4932,8dc87433b2e46b550942b92d3fba4d96,20.0,0.0,4.65,2.8,3.95,3.8,3.45
4933,a9926926458af0f2f77d214fcb4602c8,51.0,1.0,2.75,3.5,3.25,3.0,4.25
4934,2fa90d8959f55fa0f6073d83893f927c,20.0,1.0,3.5,3.25,4.0,3.25,2.25
4935,261a134eb1ec0d39d43a4a13c0c0d171,19.0,0.0,3.7,4.0,2.6,3.2,3.6
4936,c54fc148293e4f52aec1470d89d56a93,25.0,0.0,4.25,3.5,3.75,3.5,2.75
4937,95e03a5964aa9ba50eeca0cd7a322c4a,22.0,0.0,4.5,2.5,3.5,3.5,2.75
4938,e82267bb121a291c5d4a89a23e9dcdd8,19.0,0.0,2.75,3.25,2.0,3.0,3.25
4939,e1793cb3634c02ba6b2ef0389ca6f0fa,48.0,0.0,4.67,4.5,5.0,3.0,1.75
4940,61f69e0a2ca572f43e2a3cadb1dcfa73,27.0,1.0,4.75,4.75,4.5,4.25,1.75
4941,65ecf2673ee21b237423a9d048ab35a7,43.0,0.0,3.9,3.25,4.0,4.2,1.95
4942,1bacdb7f681d9c53dd0c1ef07f71e8f9,22.0,0.0,3.5,3.75,5.0,3.0,2.25
4943,87c09689eacef35d3a49a5dae3b77349,19.0,1.0,4.0,2.75,3.0,3.25,3.25
4944,859287467ccce4564490914901d4d430,32.0,0.0,4.5,3.1,2.85,4.1,2.3
4945,2cef4825b5967ee383dc37f991de55dc,23.0,0.0,4.75,4.25,5.0,2.25,1.75
4946,9e60eba414fb1dc23803927a8a5807e9,18.0,0.0,3.05,2.85,4.25,2.9,2.85
4947,f2dff88f264503da07fb5d494da87d09,17.0,1.0,4.25,3.35,3.7,3.55,2.4
4948,621cabd9cca02875c4adfdc3867eea4d,23.0,1.0,3.68,2.55,3.2,3.55,2.8
4949,53a4c6d74d8a474d684042bbbdaa80cc,32.0,0.0,3.75,3.0,2.5,2.0,2.75
4950,5d3ac6550f8a8491fe3ca604a692856c,60.0,1.0,3.5,4.5,2.25,4.25,2.0
4951,22d27adf7041affefda750e1fa22b5b7,17.0,0.0,5.0,4.25,4.0,3.75,3.5
4952,dd3ccac74805d5b9d5253af5a7f04779,19.0,1.0,3.75,3.25,3.75,2.25,4.25
4953,a8071943feb7c7b5ad3ef7afc5f6c4a5,16.0,1.0,4.25,3.25,3.5,4.25,2.5
4954,46ac5a63e5b0844bc48994681ecf2886,46.0,1.0,3.5,4.25,3.5,3.5,2.75
4955,3f387ebd079e3c23f6f9d1bd1583fc2d,23.0,0.0,2.5,3.0,2.75,4.25,2.0
4956,564d673142f36f1615d9041085443968,46.0,1.0,5.0,3.25,5.0,4.75,1.25
4957,19900d3bbd262df1e936f2b812eb75ee,47.0,0.0,4.25,3.25,3.75,4.25,2.5
4958,90c64feb3bb1dba0b6c7394845f18915,55.0,1.0,3.75,3.0,4.25,3.5,2.75
4959,aab9d3980a1bad4231196cd74e88bb18,58.0,1.0,3.25,4.0,5.0,4.5,1.5
4960,b62242309f856dcc42f94d774ee9aa4a,21.0,0.0,4.25,4.0,4.0,3.5,2.75
4961,1bd6bfde0c7123f248ebe6cf54f7a765,23.0,1.0,3.5,5.0,3.5,3.75,3.33
4962,3472e31a5b0016284af30328d6291ebb,18.0,1.0,3.25,2.5,4.5,4.75,2.0
4963,f55e0060ba92f5355ab1a321d87b7c25,32.0,1.0,3.5,4.25,2.25,3.0,3.25
4964,341825722527b66c83d7895c1680a852,21.0,1.0,3.25,3.0,3.75,4.25,2.75
4965,e1aecbbb5045eacbe9fa57471511be34,22.0,1.0,2.5,3.5,3.0,4.0,3.0
4966,b255791424b75991ff282e18bec4e2c6,29.0,1.0,4.75,5.0,3.5,3.75,1.5
4967,727756da93354a3066f0f7c9776615c0,38.0,1.0,4.05,3.85,2.55,3.8,3.85
4968,62c4578c9c40a8d42aee4e9d73b43447,20.0,1.0,3.85,2.35,2.75,2.05,3.15
4969,7b11c7202bcef5c12455b115612bb35e,56.0,1.0,4.0,5.0,3.5,3.5,1.67
4970,3ffbd8d02259d14a2591429991335a30,20.0,1.0,3.25,3.0,3.25,3.75,3.25
4971,9c6aea99188f76ce2648872b6df0774b,27.0,0.0,4.5,3.0,4.0,3.5,3.75
4972,4686385de612e62e116f7265cdac8b29,42.0,1.0,4.15,3.7,2.8,3.8,2.4
4973,ecb7cf3f8e53731c7bd68b6cebbdd974,28.0,1.0,3.85,3.0,4.4,2.35,3.95
4974,e9b01544209baca8bb17baa565b95d9f,38.0,0.0,3.0,4.5,2.5,2.5,1.75
4975,423952a947174001c5e0438d46c0206f,24.0,1.0,5.0,3.0,2.67,4.5,2.75
4976,d69a1c39412b178eef0fadfaad52c064,42.0,0.0,4.55,3.6,3.8,3.3,2.2
4977,451f1cae4b007e45327224718ac44cf3,44.0,1.0,2.75,4.0,4.0,3.75,2.5
4978,b85dca5d49274e7df85fc35ae2ea32e9,21.0,1.0,3.65,3.75,2.84,3.95,3.05
4979,e964dbb34f161d2f4dba47d37b31d3d4,107.0,1.0,4.25,3.5,4.75,3.5,2.75
4980,50d7bdd413baa5abf91e02e4da40fd33,31.0,1.0,4.0,3.35,2.7,3.7,2.95
4981,061f93cf9b5954804c202080bbde0c05,31.0,0.0,3.95,4.05,3.7,2.65,2.6
4982,f8ed4905a9d28b501538874e97a6e5e9,39.0,1.0,4.5,5.0,3.3,4.4,1.95
4983,9410ef2feded42d00f73c415a3ee93d1,17.0,1.0,5.0,4.25,3.0,2.33,2.25
4984,cbe58d0c5097866c78da31c37c17f450,42.0,1.0,4.33,4.5,4.75,4.0,1.0
4985,53c915a06bcc84d045dee0e307193e56,20.0,1.0,4.0,1.25,1.0,1.0,4.5
4986,b5da502e48f2360f5d44f56b535751db,24.0,1.0,2.25,3.75,2.75,4.75,2.75
4987,2c896487d09252b8d5c56cbe26a3d43c,21.0,0.0,4.75,2.25,3.0,4.75,1.0
4988,ebb6e6d8e531abd49df36bd67498a742,42.0,1.0,3.75,3.75,3.25,3.25,3.5
4989,12ab6874f23b3c1b766dcefeb4499a4f,19.0,1.0,3.75,2.75,4.25,4.25,2.75
4990,622f5326dfb52e7d37bc78779b5b7b1e,18.0,1.0,3.75,3.5,4.25,4.25,2.25
4991,4d497d8e3706782193e1c56c474e5c51,47.0,1.0,4.75,5.0,3.75,3.0,4.0
4992,e3d990c78a204d171aa11b3b4bc4acd1,25.0,0.0,4.25,3.5,3.0,3.75,3.75
4993,3803b42f6df6711026f0613f06058a8c,24.0,1.0,4.75,5.0,3.75,4.0,2.25
4994,0d4a85c1123f2a2a229da53828266207,25.0,1.0,3.65,3.84,3.9,4.15,1.75
4995,ef14a3f8f8e71fb9cb6b728919885ca7,23.0,1.0,3.75,2.65,2.15,3.1,3.85
4996,0b2ac76cbfb734d39ed2ecd49a1911cc,34.0,0.0,4.4,3.25,4.45,3.8,1.95
4997,9aa95629ac3b722c8367815d9412c7ec,25.0,0.0,3.5,3.5,3.75,3.5,1.75
4998,abda0f7280c10c690f695e6b878ba7e1,23.0,1.0,4.25,3.25,4.0,4.75,2.0
4999,e1b413d39c65c9a93fed4801c4ee82eb,25.0,1.0,4.0,2.3,3.1,3.58,3.55
5000,4d72afa13c4ec4244673bdb2f6f79e24,31.0,1.0,4.25,3.25,3.5,3.75,2.75
5001,d08668344d457fec08e3bbcbb3182eb3,22.0,1.0,3.75,3.25,3.0,3.25,2.5
5002,145ffa4e85332d260fc681ebdd3a3684,22.0,0.0,5.0,2.75,3.25,3.0,3.75
5003,523002a4187bc3b605dd7b50b82b1964,52.0,1.0,4.75,3.5,4.5,4.5,2.25
5004,e0283457a2e1647bb4100ee6aab9bd80,17.0,1.0,4.25,3.0,3.1,3.45,3.6
5005,43fc87abceae7f8b738dbc8fa65ede74,26.0,1.0,4.0,2.75,3.5,2.25,4.75
5006,3df4d9b88f98cf10203c718050479ed8,43.0,1.0,2.85,3.0,1.18,3.26,4.67
5007,a62bcc3875b5474ce12d559f5236e775,24.0,1.0,3.75,2.75,4.0,3.5,3.75
5008,3533ca31847625cc1c31b3182da9a17b,27.0,0.0,4.0,2.5,3.75,2.75,2.75
5009,120b1604e5ee032e1b0baac210f4877f,23.0,0.0,4.15,2.95,3.85,3.75,2.26
5010,f995fc88904ab1d508546fc64d2e489a,48.0,1.0,3.0,2.75,3.5,4.0,3.25
5011,be3b84624f9f43fdc879818b83ff6465,23.0,0.0,5.0,2.25,3.75,4.0,2.25
5012,8f84af441032d55cdc7a1af050c504a7,18.0,1.0,4.25,3.0,1.75,3.25,3.75
5013,a2f7aa845aa57500d85f98c8fe7626c2,20.0,1.0,4.25,3.0,3.25,2.75,2.75
5014,8b302e0b063030355481edb0fa2d712e,45.0,1.0,2.25,2.5,3.25,3.5,3.75
5015,277c08154c7328dbed0784c7b517c951,18.0,0.0,3.25,2.75,3.75,3.5,2.5
5016,b9e031481f4972b4d09fae0d8b841f22,22.0,1.0,3.0,3.25,4.25,3.5,1.75
5017,3f1ea5a49fc1a078bdc7719e9df28464,20.0,1.0,3.15,2.5,2.45,3.05,3.85
5018,826de79df0c76e5d57b7fecf0be56f6b,19.0,0.0,4.1,4.3,3.35,3.85,1.85
5019,e10decadfa2d30330004ec4eb2986503,27.0,0.0,3.75,3.25,5.0,4.5,2.0
5020,abd9cc21f2ecdb5dcfb7468030b110f8,17.0,1.0,3.0,3.5,3.5,2.75,4.25
5021,1a40caf58f4c17ca291f8bbdc6104a6f,19.0,1.0,3.75,4.0,3.25,2.5,3.75
5022,858eff547b5858857ddd05fc6bb6b0db,20.0,0.0,4.5,3.5,4.25,4.5,2.0
5023,2e613b7bc9e1400757bd2f2cb04bea20,21.0,1.0,2.75,3.75,3.75,3.75,2.75
5024,5601ef35dcca75e53cb1d8cef06a33c3,23.0,1.0,4.5,2.25,4.25,4.0,4.25
5025,f811f827a0213f571a254a622f4d9ceb,17.0,0.0,3.75,4.5,4.0,4.75,1.0
5026,673cf8d3bb7d4fd371fd8651acd111db,36.0,1.0,4.55,3.95,3.2,3.65,2.35
5027,06d3af1c54e1e44bc429e6e3f69257a3,34.0,0.0,4.33,2.83,3.17,3.33,1.67
5028,a909724de96a0ca4d902b919b72f3b26,18.0,1.0,4.75,4.0,4.0,4.0,3.25
5029,52f8c663526ba3a7b44af85693ebeabe,38.0,1.0,4.0,2.75,2.5,3.5,3.0
5030,f1f7cf00cdcec741b3855e7b769f0797,25.0,0.0,3.5,4.5,2.75,3.0,2.0
5031,53d1a3abb2a136478af6c4ace6ce40cf,23.0,0.0,4.45,3.45,3.6,3.6,2.35
5032,cebdb0911f65f842de343e39cacc34b9,22.0,1.0,2.95,2.9,1.9,3.85,3.35
5033,0d3caa3f80737d37811a4bf47ee49881,19.0,1.0,4.25,4.5,4.0,3.75,2.5
5034,54163d4956606f46cd4b629d526f0bf0,19.0,1.0,4.78,3.75,4.2,3.65,2.3
5035,39cd0d4dc68040bcd70c8887b953dc2a,39.0,0.0,4.5,4.0,5.0,4.0,2.5
5036,7353a8a598c84e3c7f04979d8627a6a2,23.0,0.0,1.75,4.0,3.5,3.0,2.75
5037,d59eb2468c8801dc047fc41d2e513a7a,19.0,0.0,3.25,2.75,3.25,2.0,2.75
5038,300024860848f7e77c6cc1430fa16e02,25.0,1.0,3.75,4.25,3.5,3.5,4.5
5039,062b4101ce9ad295c53879e45da8a330,22.0,0.0,4.0,3.0,2.75,2.75,3.75
5040,46da45dfeb44878bd3efeb14cb082114,20.0,0.0,3.75,3.25,3.5,4.0,2.5
5041,b75e47d6ad59a367583f2199d06ecc0c,29.0,1.0,4.7,3.74,3.8,4.3,2.84
5042,57876f8d0c614100515c5e5bd4647fb4,38.0,0.0,3.25,3.25,3.75,3.5,3.25
5043,12b7e3ba91d17cebc7f3f1a963a9970f,32.0,0.0,4.4,4.5,3.9,3.6,1.9
5044,9510588f5d8d18228a766e68f1f85646,22.0,0.0,3.5,4.0,4.5,3.0,2.75
5045,8b775b4f5d0844efebf1ff07bc09f617,25.0,0.0,4.5,3.5,3.5,3.5,2.25
5046,ce457c6a06886bece53883b6a2d82be1,19.0,1.0,3.5,3.68,4.5,4.05,3.45
5047,ad1cdd507afcf6c80746947b174397b9,24.0,0.0,3.75,4.33,3.0,2.25,3.0
5048,122ae17a49b8294c6f16f3d63db72cde,27.0,0.0,4.45,3.25,3.2,3.4,2.4
5049,0961e0a83cff217600c8836e6c342d24,21.0,1.0,3.0,3.25,2.75,3.0,3.25
5050,0c17f7ff963ba8d2af7c482088f8feb2,41.0,1.0,3.0,2.83,3.0,3.33,4.0
5051,65650bdcc254bda254122b8a36778a1a,18.0,1.0,3.75,3.35,3.65,3.0,2.6
5052,df69e613930a2747ca732dd53d983331,21.0,1.0,4.75,4.5,3.5,4.5,2.0
5053,51c0f111d9a69f0046da2971731aaf35,33.0,1.0,3.25,4.5,3.5,2.25,3.0
5054,56b07a2daf68b43c33323948d2f23d15,39.0,1.0,3.0,2.67,3.33,2.75,1.5
5055,6248b06d51231aec6b91cd6e6669f0a8,20.0,1.0,4.55,4.05,3.75,3.0,2.4
5056,952a73566bb0300a4dae2c07857e1639,33.0,1.0,4.0,3.0,3.75,1.25,3.5
5057,f1b8aaee63b0f72f5609d050bf28a3bf,20.0,0.0,4.26,3.65,2.21,3.5,3.9
5058,50b79728524aa8c6a7fb6a9caf82a221,20.0,1.0,4.75,4.25,3.0,3.25,2.25
5059,84fd3fa92324013b9438dad9a31fd9cc,19.0,1.0,2.75,3.0,3.5,3.0,2.0
5060,c7c69a685f0c4d68589c0e1d4d8ba21a,23.0,1.0,5.0,3.5,4.0,3.75,4.0
5061,d213c28a481d5ac689507fe1d5a10b78,20.0,0.0,3.45,1.9,2.25,3.0,4.2
5062,d388b5ca68ff9192bab2f6b53a6cab13,50.0,1.0,2.85,4.15,3.5,4.35,3.85
5063,d339297f3f8ebcb9e2a4f4d4b3eb94fb,26.0,1.0,4.5,4.25,4.75,4.0,2.0
5064,6e80d12e6c105a4ed018d8dba7329fe8,38.0,1.0,4.75,3.5,4.5,3.0,1.25
5065,d4242cead03b4ae7ba47fcd8e1242199,51.0,0.0,4.0,2.05,3.15,2.68,4.6
5066,ddaf1fbeae24c24f5e01ab098fd69cd5,21.0,1.0,4.9,3.8,3.75,3.15,4.05
5067,c3c727404912e4eeea90219d4086d717,29.0,0.0,4.15,3.35,4.3,2.35,2.25
5068,ab1a9b1c59299a324e914eae13c86942,36.0,1.0,3.5,3.5,3.75,3.5,3.25
5069,f1e037b811196a4f3e5babcaa0cd599a,22.0,0.0,3.5,3.75,4.5,3.75,1.25
5070,3c1b7950a19c324d4b08de16948e875f,20.0,0.0,3.89,4.2,3.45,4.1,2.75
5071,84efa7f0ae19a2dc7ff3122022a3920f,18.0,0.0,4.21,3.53,2.4,3.35,2.7
5072,4f0367315511de106c5e2cb2330d05ca,22.0,0.0,4.5,1.75,4.25,3.25,2.25
5073,9f7fa32129299c6ea34bd7d8215170af,22.0,0.0,4.75,3.55,2.25,3.0,3.45
5074,064c40a67aa8abd1b92a2120aa557354,17.0,0.0,3.65,2.45,2.85,3.3,2.85
5075,1809b3cce8b3ab5fecfdc06a1dd1eb88,24.0,0.0,5.0,3.5,3.5,2.75,3.0
5076,37d5dd958f781e638f647536523a15e6,24.0,1.0,2.0,3.75,3.75,4.75,1.75
